Company,Global_Head,Region,Country,City,Depot_ID,Depot_Name,Vehicle_ID,Vehicle_Type,Fuel_Type,Vehicle_Capacity_Kg,Driver_ID,Driver_Name,Driver_Experience_Years,Trip_ID,Trip_Date,Month_Name,Quarter,Day_of_Week,Route_ID,Route_Name,Planned_Distance_KM,Actual_Distance_KM,Planned_Duration_Min,Actual_Duration_Min,Fuel_Consumed_Liters,Energy_Used_kWh,Fuel_Efficiency,Fuel_Efficiency_Unit,Deliveries_Planned,Deliveries_Completed,Deliveries_Failed,On_Time_Delivery,Vehicle_Downtime_Minutes,Downtime_Reason,Idle_Time_Minutes,Safety_Incident_Flag,Incident_Type,Load_Weight_Kg,Load_Utilization_Percent,Route_Efficiency_Score,CO2_Emissions_Kg,Cost_per_KM_USD,Total_Trip_Cost_USD
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0018,Refrigerated Truck,Diesel,5000,DRV0019,David Muller,14.9,TRIP601745,2026-05-19,May-2026,Q2,Tuesday,RT-Route-Suburb,Route-Suburb,97.3,99.9,127.0,125.9,15.49,0.0,6.45,km/L,19,18,1,No,32.1,Loading/Unloading Delay,32.6,No,None,3671.2,73.42,98.25,41.51,0.745,92.57
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0019,Box Truck,Diesel,4500,DRV0020,Wei Patel,1.3,TRIP601831,2026-05-19,May-2026,Q2,Tuesday,RT-Route-Downtown,Route-Downtown,87.5,93.7,118.7,128.9,12.11,0.0,7.74,km/L,21,20,1,No,17.8,Traffic Delay,26.4,Yes,Traffic Violation,1711.1,38.02,85.99,32.45,0.65,73.64
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0020,Two-Wheeler (Last Mile),Petrol,40,DRV0021,Sam Meyer,1.7,TRIP601914,2026-05-19,May-2026,Q2,Tuesday,RT-Route-Central,Route-Central,193.2,190.3,320.3,361.5,5.21,0.0,36.54,km/L,27,23,4,No,152.4,Scheduled Maintenance,12.2,No,None,37.0,92.5,89.95,13.96,0.85,168.0
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Berlin,DEP007,Berlin Distribution Depot,VEH0025,Two-Wheeler (Last Mile),Petrol,40,DRV0026,Fatima Reddy,11.7,TRIP602397,2026-05-19,May-2026,Q2,Tuesday,RT-Route-West,Route-West,61.9,66.8,69.3,74.5,1.49,0.0,44.74,km/L,8,7,1,No,43.1,Traffic Delay,7.9,No,None,21.4,53.5,86.2,3.99,0.844,57.93
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Berlin,DEP007,Berlin Distribution Depot,VEH0027,Delivery Van,Diesel,1200,DRV0028,Sofia Weber,5.7,TRIP602582,2026-05-19,May-2026,Q2,Tuesday,RT-Route-West,Route-West,172.4,183.1,256.8,253.5,11.08,0.0,16.52,km/L,6,6,0,Yes,36.1,Traffic Delay,15.6,No,None,1044.5,87.04,95.38,29.69,0.835,164.81
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Berlin,DEP007,Berlin Distribution Depot,VEH0028,Box Truck,Diesel,4500,DRV0029,Liam Lopez,2.5,TRIP602682,2026-05-19,May-2026,Q2,Tuesday,RT-Route-Industrial,Route-Industrial,170.7,168.7,227.4,224.2,26.36,0.0,6.4,km/L,7,6,1,No,108.8,Scheduled Maintenance,11.8,No,None,2206.3,49.03,102.63,70.64,0.648,137.67
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0029,Refrigerated Truck,Diesel,5000,DRV0030,Carlos Turner,8.4,TRIP602768,2026-05-19,May-2026,Q2,Tuesday,RT-Route-Downtown,Route-Downtown,70.2,75.0,111.1,113.9,11.56,0.0,6.49,km/L,16,14,2,No,74.5,Scheduled Maintenance,32.7,No,None,4733.3,94.67,91.3,30.98,0.611,57.96
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0030,Delivery Van,Diesel,1200,DRV0031,Fatima Turner,7.6,TRIP602866,2026-05-19,May-2026,Q2,Tuesday,RT-Route-Suburb,Route-Suburb,111.4,119.3,124.0,135.5,8.52,0.0,14.01,km/L,8,8,0,Yes,4.8,No Downtime,18.5,No,None,438.9,36.57,85.45,22.83,0.87,114.36
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0031,Delivery Van,Diesel,1200,DRV0032,Maria Clark,2.7,TRIP602972,2026-05-19,May-2026,Q2,Tuesday,RT-Route-Suburb,Route-Suburb,132.9,137.2,172.9,200.4,9.31,0.0,14.74,km/L,7,5,2,No,141.1,Scheduled Maintenance,22.8,No,None,652.5,54.37,83.57,24.95,0.487,76.43
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0032,Box Truck,Diesel,4500,DRV0033,Grace Bell,7.3,TRIP603072,2026-05-19,May-2026,Q2,Tuesday,RT-Route-Suburb,Route-Suburb,98.0,104.4,145.5,159.8,12.92,0.0,8.08,km/L,10,9,1,No,4.6,No Downtime,11.1,No,None,2583.7,57.42,85.47,34.63,0.385,55.52
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0034,Delivery Van,Electric,1200,DRV0035,John Meyer,2.4,TRIP603277,2026-05-19,May-2026,Q2,Tuesday,RT-Route-East,Route-East,194.2,194.6,311.3,361.9,0.0,50.97,3.82,km/kWh,6,6,0,Yes,2.9,No Downtime,32.0,No,None,733.0,61.08,85.84,22.94,0.564,115.23
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0036,Box Truck,Diesel,4500,DRV0037,Kenji Silva,1.9,TRIP603466,2026-05-19,May-2026,Q2,Tuesday,RT-Route-East,Route-East,59.8,60.8,68.9,74.6,9.64,0.0,6.31,km/L,19,17,2,No,3.1,No Downtime,17.8,No,None,1651.8,36.71,90.84,25.84,0.778,59.46
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0037,Delivery Van,Diesel,1200,DRV0038,Fatima Turner,4.9,TRIP603562,2026-05-19,May-2026,Q2,Tuesday,RT-Route-Airport,Route-Airport,41.3,42.0,57.8,66.2,2.62,0.0,16.05,km/L,11,11,0,Yes,3.0,No Downtime,28.2,No,None,1002.3,83.52,85.86,7.02,0.538,25.62
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0038,Box Truck,Diesel,4500,DRV0039,Tom Clark,2.4,TRIP603657,2026-05-19,May-2026,Q2,Tuesday,RT-Route-Industrial,Route-Industrial,94.2,101.3,133.9,138.3,15.4,0.0,6.58,km/L,21,20,1,No,4.7,No Downtime,22.0,No,None,2230.0,49.56,90.03,41.27,0.53,72.78
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0040,Box Truck,Diesel,4500,DRV0041,Sofia Patel,6.1,TRIP603842,2026-05-19,May-2026,Q2,Tuesday,RT-Route-North,Route-North,196.4,202.5,241.3,288.7,21.57,0.0,9.39,km/L,9,7,2,No,16.8,Loading/Unloading Delay,37.4,No,None,3766.5,83.7,81.06,57.81,0.893,208.68
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0041,Box Truck,Diesel,4500,DRV0042,David Silva,11.5,TRIP603935,2026-05-19,May-2026,Q2,Tuesday,RT-Route-West,Route-West,141.1,141.9,228.8,280.7,18.38,0.0,7.72,km/L,20,19,1,No,4.1,No Downtime,13.6,No,None,3750.3,83.34,81.05,49.26,0.498,91.09
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0042,Box Truck,Diesel,4500,DRV0043,Priya Ahmed,7.0,TRIP604023,2026-05-19,May-2026,Q2,Tuesday,RT-Route-Downtown,Route-Downtown,92.2,97.8,121.8,125.9,10.57,0.0,9.25,km/L,7,7,0,Yes,2.8,No Downtime,35.7,Yes,Near Miss,2738.0,60.84,91.2,28.33,0.665,76.66
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0044,Delivery Van,Diesel,1200,DRV0045,Priya Ito,11.6,TRIP604223,2026-05-19,May-2026,Q2,Tuesday,RT-Route-Downtown,Route-Downtown,76.8,80.9,112.8,138.6,6.07,0.0,13.32,km/L,15,15,0,Yes,4.7,No Downtime,13.0,No,None,689.8,57.48,77.26,16.27,0.39,38.17
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0045,Delivery Van,Diesel,1200,DRV0046,Noah Singh,0.7,TRIP604328,2026-05-19,May-2026,Q2,Tuesday,RT-Route-Airport,Route-Airport,187.1,202.0,210.6,236.4,11.88,0.0,17.01,km/L,15,15,0,Yes,2.6,No Downtime,32.1,No,None,1080.6,90.05,82.52,31.84,0.515,118.04
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0046,Two-Wheeler (Last Mile),Petrol,40,DRV0047,Sam Khan,6.0,TRIP604424,2026-05-19,May-2026,Q2,Tuesday,RT-Route-Airport,Route-Airport,117.4,124.5,189.0,208.1,2.95,0.0,42.25,km/L,22,15,7,No,155.6,Scheduled Maintenance,21.0,No,None,15.4,38.5,85.64,7.91,0.684,88.4
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0048,Delivery Van,Diesel,1200,DRV0049,Sam Sharma,7.7,TRIP604632,2026-05-19,May-2026,Q2,Tuesday,RT-Route-Suburb,Route-Suburb,182.5,179.1,273.7,284.1,13.58,0.0,13.19,km/L,8,8,0,Yes,4.8,No Downtime,23.8,No,None,763.6,63.63,98.17,36.39,0.891,175.19
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0003,Delivery Van,Diesel,1200,DRV0004,Alex Garcia,9.7,TRIP600269,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Express,Route-Express,77.4,77.9,121.7,125.3,4.82,0.0,16.16,km/L,7,7,0,Yes,12.8,Loading/Unloading Delay,29.9,No,None,717.4,59.78,96.5,12.92,0.592,50.97
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Dallas,DEP001,Dallas Distribution Depot,VEH0004,Box Truck,Diesel,4500,DRV0005,Tom Rossi,2.0,TRIP600370,2026-05-20,May-2026,Q2,Wednesday,RT-Route-North,Route-North,115.5,123.5,130.8,132.0,16.31,0.0,7.57,km/L,20,15,5,No,44.2,Traffic Delay,8.1,No,None,2719.8,60.44,92.67,43.71,0.819,119.87
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0005,Delivery Van,Diesel,1200,DRV0006,Priya Garcia,14.9,TRIP600469,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Central,Route-Central,107.7,115.0,122.8,134.0,7.04,0.0,16.34,km/L,11,10,1,No,4.3,No Downtime,16.3,No,None,367.7,30.64,85.82,18.87,0.751,93.92
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,USA,Chicago,DEP002,Chicago Distribution Depot,VEH0008,Refrigerated Truck,Diesel,5000,DRV0009,Wei Clark,0.8,TRIP600765,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Central,Route-Central,95.4,93.6,157.0,176.3,15.05,0.0,6.22,km/L,14,14,0,Yes,1.8,No Downtime,8.0,No,None,2611.0,52.22,90.77,40.33,0.879,98.98
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Toronto,DEP003,Toronto Distribution Depot,VEH0009,Refrigerated Truck,Diesel,5000,DRV0010,Sam Reddy,3.4,TRIP600863,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Airport,Route-Airport,121.8,126.4,193.3,202.4,24.93,0.0,5.07,km/L,21,19,2,No,18.6,Loading/Unloading Delay,25.9,No,None,3294.0,65.88,92.03,66.81,0.776,128.38
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Toronto,DEP003,Toronto Distribution Depot,VEH0010,Box Truck,Diesel,4500,DRV0011,Kenji Kim,12.4,TRIP600956,2026-05-20,May-2026,Q2,Wednesday,RT-Route-East,Route-East,165.7,167.0,261.4,301.2,20.27,0.0,8.24,km/L,21,18,3,No,31.3,Loading/Unloading Delay,6.1,No,None,2184.0,48.53,86.11,54.32,0.785,154.82
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Toronto,DEP003,Toronto Distribution Depot,VEH0012,Two-Wheeler (Last Mile),Petrol,40,DRV0013,John Ito,13.2,TRIP601161,2026-05-20,May-2026,Q2,Wednesday,RT-Route-East,Route-East,157.3,164.5,228.9,257.5,4.38,0.0,37.6,km/L,17,16,1,No,3.5,No Downtime,25.0,No,None,28.2,70.5,85.0,11.74,0.785,134.24
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Vancouver,DEP004,Vancouver Distribution Depot,VEH0013,Refrigerated Truck,Diesel,5000,DRV0014,Carlos Meyer,1.4,TRIP601266,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Express,Route-Express,54.5,57.9,80.3,89.7,9.57,0.0,6.05,km/L,13,12,1,No,1.1,No Downtime,35.7,No,None,4375.3,87.51,84.26,25.65,0.482,39.06
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Vancouver,DEP004,Vancouver Distribution Depot,VEH0014,Two-Wheeler (Last Mile),Petrol,40,DRV0015,Aisha Singh,13.3,TRIP601367,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Central,Route-Central,209.5,219.5,230.5,250.6,5.74,0.0,38.22,km/L,28,23,5,No,108.6,Scheduled Maintenance,21.3,No,None,21.7,54.25,87.79,15.38,0.851,194.17
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,North America,Canada,Vancouver,DEP004,Vancouver Distribution Depot,VEH0015,Delivery Van,Diesel,1200,DRV0016,Maria Ahmed,1.4,TRIP601463,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Central,Route-Central,163.8,174.2,222.4,237.7,9.78,0.0,17.81,km/L,6,5,1,No,31.3,Loading/Unloading Delay,7.9,No,None,656.1,54.68,87.98,26.21,0.418,85.42
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0017,Delivery Van,Diesel,1200,DRV0018,John Rossi,1.5,TRIP601648,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Suburb,Route-Suburb,149.2,153.4,195.8,238.4,10.39,0.0,14.77,km/L,19,17,2,No,41.7,Traffic Delay,8.7,No,None,632.7,52.73,79.88,27.85,0.406,73.1
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0018,Refrigerated Truck,Diesel,5000,DRV0019,David Muller,14.9,TRIP601746,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Suburb,Route-Suburb,47.1,47.7,65.0,79.8,7.9,0.0,6.04,km/L,15,12,3,No,4.3,No Downtime,33.3,No,None,1803.5,36.07,80.43,21.17,0.421,28.13
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,London,DEP005,London Distribution Depot,VEH0020,Two-Wheeler (Last Mile),Petrol,40,DRV0021,Sam Meyer,1.7,TRIP601915,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Central,Route-Central,160.2,161.5,194.7,223.9,4.48,0.0,36.04,km/L,12,10,2,No,1.6,No Downtime,7.2,No,None,16.7,41.75,86.26,12.01,0.385,67.35
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0021,Box Truck,Diesel,4500,DRV0022,Sofia Khan,3.6,TRIP602012,2026-05-20,May-2026,Q2,Wednesday,RT-Route-East,Route-East,212.7,220.7,353.8,429.9,27.11,0.0,8.14,km/L,10,7,3,No,33.6,Loading/Unloading Delay,18.7,No,None,1366.2,30.36,79.32,72.65,0.354,112.78
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0022,Delivery Van,Diesel,1200,DRV0023,Priya Turner,12.0,TRIP602098,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Downtown,Route-Downtown,71.7,71.2,119.2,147.0,5.35,0.0,13.32,km/L,15,15,0,Yes,0.2,No Downtime,10.4,No,None,1049.3,87.44,81.66,14.34,0.619,49.54
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0023,Two-Wheeler (Last Mile),Petrol,40,DRV0024,Wei Garcia,11.2,TRIP602199,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Downtown,Route-Downtown,167.5,171.3,225.7,269.2,4.21,0.0,40.72,km/L,17,14,3,No,23.3,Traffic Delay,5.9,No,None,31.2,78.0,81.98,11.28,0.747,132.43
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,UK,Manchester,DEP006,Manchester Distribution Depot,VEH0024,Two-Wheeler (Last Mile),Petrol,40,DRV0025,Maria Meyer,3.4,TRIP602293,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Express,Route-Express,179.4,185.2,210.5,239.3,5.05,0.0,36.7,km/L,12,10,2,No,11.6,Loading/Unloading Delay,36.1,No,None,16.6,41.5,85.21,13.53,0.419,82.86
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Berlin,DEP007,Berlin Distribution Depot,VEH0025,Two-Wheeler (Last Mile),Petrol,40,DRV0026,Fatima Reddy,11.7,TRIP602398,2026-05-20,May-2026,Q2,Wednesday,RT-Route-West,Route-West,126.3,125.5,209.3,224.6,3.42,0.0,36.68,km/L,26,25,1,No,4.4,No Downtime,24.7,Yes,Near Miss,35.3,88.25,93.78,9.17,0.637,84.14
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Berlin,DEP007,Berlin Distribution Depot,VEH0026,Delivery Van,Diesel,1200,DRV0027,Sofia Silva,5.7,TRIP602487,2026-05-20,May-2026,Q2,Wednesday,RT-Route-West,Route-West,61.8,61.4,91.1,108.1,3.56,0.0,17.26,km/L,9,9,0,Yes,4.2,No Downtime,33.4,No,None,836.0,69.67,84.82,9.54,0.78,51.76
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Berlin,DEP007,Berlin Distribution Depot,VEH0028,Box Truck,Diesel,4500,DRV0029,Liam Lopez,2.5,TRIP602683,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Industrial,Route-Industrial,108.0,112.5,157.6,168.9,16.21,0.0,6.94,km/L,18,17,1,No,33.6,Traffic Delay,17.6,No,None,2604.6,57.88,89.58,43.44,0.777,106.38
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0029,Refrigerated Truck,Diesel,5000,DRV0030,Carlos Turner,8.4,TRIP602769,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Downtown,Route-Downtown,46.4,50.1,52.7,52.1,8.43,0.0,5.94,km/L,10,10,0,Yes,14.0,Traffic Delay,40.0,No,None,2409.6,48.19,93.68,22.59,0.629,42.38
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0030,Delivery Van,Diesel,1200,DRV0031,Fatima Turner,7.6,TRIP602867,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Suburb,Route-Suburb,187.1,193.4,221.6,244.3,14.96,0.0,12.93,km/L,8,8,0,Yes,3.7,No Downtime,27.5,No,None,701.7,58.48,87.75,40.09,0.796,169.97
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0031,Delivery Van,Diesel,1200,DRV0032,Maria Clark,2.7,TRIP602973,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Suburb,Route-Suburb,76.7,78.3,114.9,120.5,4.9,0.0,15.98,km/L,14,14,0,Yes,1.2,No Downtime,7.8,No,None,863.1,71.93,93.4,13.13,0.727,61.86
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,Europe,Germany,Munich,DEP008,Munich Distribution Depot,VEH0032,Box Truck,Diesel,4500,DRV0033,Grace Bell,7.3,TRIP603073,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Suburb,Route-Suburb,209.7,214.4,241.5,264.2,24.73,0.0,8.67,km/L,9,9,0,Yes,15.0,Loading/Unloading Delay,30.7,No,None,4029.8,89.55,89.4,66.28,0.44,119.73
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Mumbai,DEP009,Mumbai Distribution Depot,VEH0036,Box Truck,Diesel,4500,DRV0037,Kenji Silva,1.9,TRIP603467,2026-05-20,May-2026,Q2,Wednesday,RT-Route-East,Route-East,123.7,131.8,188.3,191.5,17.67,0.0,7.46,km/L,5,5,0,Yes,0.7,No Downtime,14.7,No,None,2166.4,48.14,92.29,47.36,0.858,132.67
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0037,Delivery Van,Diesel,1200,DRV0038,Fatima Turner,4.9,TRIP603563,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Airport,Route-Airport,207.0,219.8,312.9,305.2,13.2,0.0,16.65,km/L,7,7,0,Yes,38.6,Traffic Delay,29.2,No,None,703.0,58.58,96.55,35.38,0.7,169.26
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,India,Bangalore,DEP010,Bangalore Distribution Depot,VEH0039,Box Truck,Diesel,4500,DRV0040,Grace Nguyen,3.8,TRIP603748,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Suburb,Route-Suburb,159.1,162.1,176.5,203.7,19.05,0.0,8.51,km/L,4,4,0,Yes,4.8,No Downtime,19.4,Yes,Near Miss,3600.7,80.02,85.04,51.05,0.679,132.64
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0041,Box Truck,Diesel,4500,DRV0042,David Silva,11.5,TRIP603936,2026-05-20,May-2026,Q2,Wednesday,RT-Route-West,Route-West,217.8,227.4,261.5,260.3,24.06,0.0,9.45,km/L,4,4,0,Yes,1.6,No Downtime,16.5,Yes,Minor Accident,3271.5,72.7,96.22,64.48,0.57,154.93
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0042,Box Truck,Diesel,4500,DRV0043,Priya Ahmed,7.0,TRIP604024,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Downtown,Route-Downtown,130.1,129.5,155.9,154.0,13.13,0.0,9.86,km/L,17,17,0,Yes,15.1,Loading/Unloading Delay,16.4,No,None,2593.1,57.62,101.7,35.19,0.801,117.55
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0043,Two-Wheeler (Last Mile),Petrol,40,DRV0044,Kenji Singh,8.7,TRIP604121,2026-05-20,May-2026,Q2,Wednesday,RT-Route-West,Route-West,74.2,73.5,108.9,124.2,2.09,0.0,35.22,km/L,11,11,0,Yes,0.8,No Downtime,21.6,No,None,27.4,68.5,88.52,5.6,0.357,28.73
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Sydney,DEP011,Sydney Distribution Depot,VEH0044,Delivery Van,Diesel,1200,DRV0045,Priya Ito,11.6,TRIP604224,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Downtown,Route-Downtown,132.9,141.9,189.8,205.8,9.7,0.0,14.63,km/L,6,5,1,No,30.0,Loading/Unloading Delay,35.6,No,None,896.3,74.69,86.38,26.0,0.419,69.41
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0045,Delivery Van,Diesel,1200,DRV0046,Noah Singh,0.7,TRIP604329,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Airport,Route-Airport,163.8,176.6,245.7,292.8,11.68,0.0,15.12,km/L,8,8,0,Yes,13.7,Traffic Delay,7.8,No,None,674.2,56.18,77.83,31.3,0.613,121.95
SwiftHaul Logistics Ltd. (Fictional Dummy Company),Global Fleet Operations Head - SwiftHaul,APAC,Australia,Melbourne,DEP012,Melbourne Distribution Depot,VEH0046,Two-Wheeler (Last Mile),Petrol,40,DRV0047,Sam Khan,6.0,TRIP604425,2026-05-20,May-2026,Q2,Wednesday,RT-Route-Airport,Route-Airport,79.2,78.5,107.2,109.8,1.85,0.0,42.33,km/L,23,20,3,No,60.8,Minor Accident,28.6,No,None,21.0,52.5,98.5,4.96,0.769,62.59
